product_id,week,base_price,competitor_price,marketing_spend,inventory_level,promotion,season,day_of_week,price,quantity_sold,revenue,profit,price_elasticity
30,25,18.83,164.66,2016.06,439,Bundle,Spring,Friday,21.14,147,3108.22,-4241.78,0.9138
30,26,18.83,95.29,1247.6,130,,Spring,Sunday,16.32,120,1958.28,-4041.72,0.8048
30,27,18.83,216.77,1175.81,374,,Spring,Monday,20.32,142,2885.47,-4214.53,0.7477
30,28,18.83,120.94,4803.33,118,,Fall,Monday,20.94,115,2407.64,-3342.36,-6.2741
30,29,18.83,242.21,3119.87,197,Discount,Fall,Thursday,17.55,157,2754.77,-5095.23,-2.2557
30,30,18.83,50.45,2828.7,497,,Summer,Saturday,17.49,136,2378.29,-4421.71,39.8846
30,31,18.83,217.81,2137.3,65,,Fall,Saturday,19.26,117,2253.52,-3596.48,-1.3776
30,32,18.83,195.27,2201.83,356,Bundle,Fall,Sunday,21.55,150,3231.92,-4268.08,2.3772
30,33,18.83,193.88,2750.43,154,Bundle,Winter,Friday,16.75,140,2344.51,-4655.49,0.2993
30,34,18.83,211.97,3512.51,214,,Summer,Wednesday,22.15,146,3233.66,-4066.34,0.1329
30,35,18.83,191.45,3540.52,250,,Summer,Sunday,19.57,130,2544.36,-3955.64,0.9421
30,36,18.83,158.42,941.3,246,Discount,Fall,Thursday,22.53,150,3379.71,-4120.29,1.0174
30,37,18.83,37.15,2550.55,475,Bundle,Winter,Saturday,15.74,150,2360.29,-5139.71,-0.0
30,38,18.83,12.97,2118.59,234,,Winter,Monday,16.01,120,1921.62,-4078.38,-11.311
30,39,18.83,230.61,4365.58,371,,Summer,Saturday,21.29,154,3277.93,-4422.07,0.8607
30,40,18.83,156.08,3193.95,314,,Winter,Sunday,21.57,121,2610.25,-3439.75,-15.892
31,1,125.43,200.15,2709.27,412,Discount,Spring,Wednesday,122.7,151,18527.25,10977.25,-1.5
31,2,125.43,122.97,665.43,149,,Fall,Tuesday,136.17,97,13208.9,8358.9,-3.2557
31,3,125.43,33.74,3067.63,391,,Spring,Tuesday,143.88,110,15826.26,10326.26,2.3699
31,4,125.43,35.67,674.3,369,,Summer,Saturday,102.51,116,11891.24,6091.24,-0.1897
31,5,125.43,172.96,1752.31,263,Bundle,Summer,Saturday,129.14,132,17046.99,10446.99,0.5309
31,6,125.43,110.42,799.93,327,,Winter,Thursday,143.17,105,15032.73,9782.73,-1.8835
31,7,125.43,54.13,3491.16,211,,Winter,Saturday,120.32,103,12393.33,7243.33,0.1194
31,8,125.43,125.44,1110.64,488,,Summer,Wednesday,115.52,143,16519.14,9369.14,-9.7244
31,9,125.43,20.73,2020.11,206,,Summer,Saturday,140.27,104,14588.09,9388.09,-1.2728
31,10,125.43,147.58,4488.81,471,,Spring,Friday,117.19,130,15235.27,8735.27,-1.5197
31,11,125.43,70.9,1101.15,300,Discount,Spring,Sunday,100.51,134,13467.82,6767.82,-0.2161
31,12,125.43,200.4,2588.24,415,,Winter,Wednesday,148.49,119,17670.53,11720.53,-0.2345
31,13,125.43,81.04,2154.43,146,Bundle,Spring,Thursday,130.06,119,15476.62,9526.62,-0.0
31,14,125.43,116.53,188.81,67,,Winter,Friday,141.46,88,12448.9,8048.9,-2.9695
31,15,125.43,7.85,3984.51,376,,Winter,Friday,141.76,104,14742.52,9542.52,88.6361
31,16,125.43,22.75,438.32,498,,Fall,Sunday,103.68,111,11508.35,5958.35,-0.2506
31,17,125.43,101.16,2423.85,432,,Winter,Tuesday,108.92,127,13832.77,7482.77,2.8517
31,18,125.43,122.59,2847.32,146,,Spring,Wednesday,115.96,108,12523.33,7123.33,-2.3155
31,19,125.43,152.01,3179.29,50,Discount,Summer,Sunday,116.44,131,15253.3,8703.3,51.3836
31,20,125.43,76.46,3474.29,265,Discount,Summer,Friday,133.4,137,18275.85,11425.85,0.3144
31,21,125.43,175.27,1341.03,181,,Spring,Thursday,131.61,107,14082.43,8732.43,16.33
31,22,125.43,215.73,148.9,309,Bundle,Summer,Sunday,125.16,143,17898.18,10748.18,-6.8658
31,23,125.43,196.06,3644.87,174,,Winter,Tuesday,110.95,118,13091.7,7191.7,1.5393
31,24,125.43,14.71,2724.72,131,Discount,Summer,Friday,119.51,134,16014.64,9314.64,1.7563
31,25,125.43,122.72,4196.98,332,,Spring,Sunday,127.62,112,14293.53,8693.53,-2.4198
31,26,125.43,30.71,4124.8,220,,Summer,Wednesday,123.83,113,13992.48,8342.48,-0.3004
31,27,125.43,64.3,4232.3,108,Discount,Winter,Tuesday,106.73,130,13875.36,7375.36,-1.0898
31,28,125.43,246.73,2476.96,81,,Winter,Wednesday,132.93,109,14489.91,9039.91,-0.658
31,29,125.43,39.91,1734.78,210,,Spring,Wednesday,104.01,117,12169.41,6319.41,-0.3373
31,30,125.43,127.23,3978.64,333,,Spring,Wednesday,119.32,122,14557.3,8457.3,0.2903
31,31,125.43,156.45,2311.34,155,,Spring,Sunday,135.97,106,14412.97,9112.97,-0.9399
31,32,125.43,177.1,998.87,154,Discount,Fall,Tuesday,101.35,137,13885.15,7035.15,-1.1486
31,33,125.43,142.11,4289.37,488,,Fall,Sunday,128.94,114,14699.71,8999.71,-0.6166
31,34,125.43,7.39,4424.54,277,Bundle,Winter,Sunday,117.13,116,13587.18,7787.18,-0.1915
31,35,125.43,84.98,2384.92,237,,Fall,Sunday,100.79,112,11288.47,5688.47,0.2472
31,36,125.43,131.84,470.93,119,,Fall,Friday,109.9,101,11099.8,6049.8,-1.0867
31,37,125.43,26.53,2000.35,367,Discount,Summer,Saturday,147.56,133,19625.12,12975.12,0.9246
31,38,125.43,90.9,4037.33,339,,Fall,Monday,126.49,107,13534.93,8184.93,1.3695
31,39,125.43,13.13,4518.69,136,Bundle,Summer,Friday,150.38,113,16993.06,11343.06,0.297
31,40,125.43,24.25,1097.02,419,,Spring,Tuesday,126.68,107,13554.62,8204.62,0.3369
32,1,42.4,102.25,428.17,411,,Summer,Monday,43.14,122,5263.66,-836.34,-1.5
32,2,42.4,37.52,4399.02,105,,Summer,Monday,40.57,122,4948.96,-1151.04,-0.0
32,3,42.4,144.05,2008.08,162,,Spring,Monday,39.18,119,4662.17,-1287.83,0.719
32,4,42.4,173.92,2754.63,62,,Spring,Saturday,38.19,127,4849.6,-1500.4,-2.6549
32,5,42.4,201.14,4843.52,489,Discount,Winter,Sunday,39.74,161,6398.79,-1651.21,6.5608
32,6,42.4,54.04,426.17,67,,Winter,Thursday,41.72,100,4171.87,-828.13,-7.6258
32,7,42.4,46.03,3276.76,231,,Winter,Tuesday,37.18,118,4386.75,-1513.25,-1.653
32,8,42.4,30.62,463.12,162,,Winter,Saturday,37.73,118,4452.55,-1447.45,0.0
32,9,42.4,160.93,1939.8,278,,Summer,Saturday,38.53,126,4854.15,-1445.85,3.2321
32,10,42.4,178.09,4038.69,220,,Summer,Thursday,41.54,125,5192.38,-1057.62,-0.1014
32,11,42.4,12.74,2224.01,344,Discount,Winter,Monday,44.99,148,6658.71,-741.29,2.214
32,12,42.4,234.37,4986.19,238,Discount,Fall,Sunday,48.44,151,7314.4,-235.6,0.2645
32,13,42.4,17.73,2839.39,475,Discount,Winter,Thursday,38.79,157,6089.93,-1760.07,-0.1994
32,14,42.4,137.62,1673.69,128,Discount,Fall,Thursday,37.04,138,5110.92,-1789.08,2.6768
32,15,42.4,178.72,1178.55,195,,Spring,Saturday,40.34,125,5043.11,-1206.89,-1.0543
32,16,42.4,218.39,1817.55,456,Discount,Summer,Tuesday,49.09,176,8639.53,-160.47,1.8826
32,17,42.4,179.95,1925.41,231,,Summer,Wednesday,34.09,126,4294.95,-2005.05,0.9296
32,18,42.4,201.42,436.7,335,,Fall,Sunday,45.42,133,6040.36,-609.64,0.1672
32,19,42.4,88.17,1910.91,299,,Winter,Thursday,42.01,116,4873.42,-926.58,1.7054
32,20,42.4,204.63,2374.77,403,,Summer,Sunday,36.65,145,5314.39,-1935.61,-1.9591
32,21,42.4,24.63,3641.41,363,Discount,Fall,Thursday,39.36,150,5904.62,-1595.38,0.4658
32,22,42.4,224.23,3317.97,245,,Spring,Monday,37.73,129,4867.79,-1582.21,3.3823
32,23,42.4,139.16,3572.95,372,Discount,Spring,Sunday,48.81,158,7711.59,-188.41,0.7661
32,24,42.4,205.24,140.98,120,,Summer,Monday,42.09,123,5177.34,-972.66,1.61
32,25,42.4,115.82,1166.57,297,,Winter,Saturday,43.47,129,5607.59,-842.41,1.4906
32,26,42.4,162.68,3342.25,195,Discount,Fall,Monday,43.99,134,5894.46,-805.54,3.2473
32,27,42.4,133.97,2471.55,155,,Summer,Sunday,44.77,124,5551.17,-648.83,-4.2143
32,28,42.4,184.24,126.04,312,,Spring,Friday,42.32,130,5502.15,-997.85,-0.8866
32,29,42.4,25.0,4042.02,345,,Winter,Sunday,34.22,131,4483.19,-2066.81,-0.0402
32,30,42.4,19.79,3886.77,119,,Fall,Thursday,39.6,111,4395.21,-1154.79,-0.9723
32,31,42.4,65.54,2787.25,242,,Summer,Monday,37.04,123,4555.69,-1594.31,-1.6732
32,32,42.4,44.09,425.67,117,,Fall,Tuesday,45.45,106,4818.21,-481.79,-0.6082
32,33,42.4,218.59,3855.92,354,Bundle,Winter,Friday,34.88,148,5162.44,-2237.56,-1.7034
32,34,42.4,58.71,2960.2,101,Discount,Winter,Saturday,43.48,146,6348.33,-951.67,-0.0548
32,35,42.4,244.09,3931.6,419,Discount,Spring,Wednesday,37.49,170,6373.63,-2126.37,-1.1933
32,36,42.4,87.54,3783.56,412,Discount,Winter,Thursday,50.01,146,7301.74,1.74,-0.4228
32,37,42.4,49.62,4034.71,334,,Summer,Thursday,39.61,128,5070.13,-1329.87,0.5928
32,38,42.4,198.48,2638.24,454,,Fall,Tuesday,39.44,138,5442.08,-1457.92,-17.6811
32,39,42.4,166.38,787.59,383,,Winter,Wednesday,49.58,129,6395.84,-54.16,-0.2535
32,40,42.4,127.06,3388.67,58,,Winter,Wednesday,41.0,117,4796.74,-1053.26,0.5374
33,1,22.36,141.06,3140.32,300,Bundle,Summer,Saturday,26.5,145,3842.44,-3407.56,-1.5
33,2,22.36,181.2,3737.04,480,,Fall,Saturday,18.1,133,2407.83,-4242.17,0.2612
33,3,22.36,60.97,932.42,381,,Fall,Friday,20.63,120,2475.33,-3524.67,-0.7012
33,4,22.36,249.1,1055.38,347,,Spring,Thursday,23.85,140,3338.47,-3661.53,1.0682
33,5,22.36,243.82,4463.01,484,,Spring,Monday,25.86,152,3930.05,-3669.95,1.0172
33,6,22.36,164.33,3774.89,233,,Fall,Saturday,20.18,126,2542.82,-3757.18,0.7794
33,7,22.36,53.89,4550.32,228,,Summer,Tuesday,26.21,129,3381.08,-3068.92,0.0797
33,8,22.36,171.66,3817.71,247,,Summer,Tuesday,23.2,138,3201.82,-3698.18,-0.6078
33,9,22.36,22.69,3026.06,177,,Spring,Tuesday,25.05,109,2730.67,-2719.33,-2.635
33,10,22.36,12.51,3305.25,69,,Winter,Sunday,21.44,115,2465.65,-3284.35,-0.3818
33,11,22.36,68.13,4456.73,460,,Summer,Saturday,19.79,141,2789.76,-4260.24,-2.9292
33,12,22.36,118.34,2936.15,471,Discount,Winter,Saturday,26.04,173,4504.55,-4145.45,0.7182
33,13,22.36,217.73,3198.72,377,,Summer,Tuesday,26.23,146,3830.13,-3469.87,-20.7464
33,14,22.36,183.16,866.74,114,,Fall,Saturday,22.34,113,2524.21,-3125.79,1.5221
33,15,22.36,186.96,2422.21,231,Bundle,Spring,Sunday,17.95,143,2566.27,-4583.73,-1.3502
33,16,22.36,109.25,3610.35,290,,Winter,Monday,18.87,121,2283.24,-3766.76,-2.9887
33,17,22.36,89.75,1427.62,418,Discount,Winter,Monday,23.01,161,3705.09,-4344.91,1.5056
33,18,22.36,95.9,1091.05,73,Bundle,Fall,Friday,18.1,135,2443.57,-4306.43,0.7565
33,19,22.36,246.97,1637.75,433,,Summer,Thursday,21.44,137,2936.98,-3913.02,0.0804
33,20,22.36,14.83,1283.35,480,Discount,Winter,Monday,20.6,165,3399.19,-4850.81,-5.237
33,21,22.36,217.42,1153.07,132,Discount,Summer,Friday,24.28,158,3835.75,-4064.25,-0.2378
33,22,22.36,146.78,2181.77,368,,Fall,Wednesday,18.38,125,2298.12,-3951.88,0.8606
33,23,22.36,112.46,4548.41,234,,Spring,Thursday,22.26,126,2804.64,-3495.36,0.038
33,24,22.36,182.69,2584.59,488,Bundle,Winter,Monday,23.07,155,3575.45,-4174.55,6.3375
33,25,22.36,124.23,1020.81,365,Discount,Summer,Sunday,23.41,162,3792.23,-4307.77,3.051
33,26,22.36,218.99,477.16,148,,Winter,Wednesday,21.51,130,2796.5,-3703.5,2.4371
33,27,22.36,225.67,3511.17,111,,Summer,Friday,20.61,134,2761.75,-3938.25,-0.7342
33,28,22.36,108.32,1975.71,335,Discount,Summer,Monday,23.99,154,3694.77,-4005.23,0.9096
33,29,22.36,72.82,4126.97,71,,Summer,Monday,25.47,114,2903.4,-2796.6,-4.2208
33,30,22.36,150.13,3331.6,261,,Fall,Saturday,24.09,128,3083.71,-3316.29,-2.2715
33,31,22.36,228.53,4001.58,175,Discount,Spring,Wednesday,26.22,153,4012.35,-3637.65,2.206
33,32,22.36,56.61,1432.54,462,,Winter,Monday,24.3,134,3256.6,-3443.4,1.6948
33,33,22.36,157.63,3492.56,474,,Spring,Tuesday,24.73,142,3511.17,-3588.83,3.4257
33,34,22.36,159.73,1393.9,91,Discount,Summer,Sunday,19.39,149,2889.04,-4560.96,-0.2284
33,35,22.36,184.61,4701.44,147,Discount,Summer,Saturday,21.64,162,3505.71,-4594.29,0.7517
33,36,22.36,37.23,3218.23,498,,Spring,Saturday,22.23,131,2911.62,-3638.38,-7.067
33,37,22.36,180.38,1690.11,80,,Spring,Monday,20.18,120,2421.61,-3578.39,0.9122
33,38,22.36,227.71,1420.61,207,,Winter,Sunday,22.62,131,2962.57,-3587.43,0.7597
33,39,22.36,49.02,1035.54,161,Bundle,Summer,Saturday,20.49,140,2868.41,-4131.59,-0.7307
33,40,22.36,63.2,3503.74,451,,Spring,Thursday,24.04,128,3076.71,-3323.29,-0.495
34,1,190.29,242.99,1171.71,296,,Fall,Wednesday,188.03,113,21247.02,15597.02,-1.5
34,2,190.29,49.34,3016.99,171,,Summer,Thursday,187.15,96,17966.67,13166.67,32.3682
34,3,190.29,214.32,1396.71,322,Discount,Summer,Friday,227.1,146,33156.72,25856.72,2.4401
34,4,190.29,125.61,3343.65,343,,Winter,Thursday,182.1,105,19120.67,13870.67,1.4172
34,5,190.29,65.57,4093.2,447,,Fall,Sunday,179.81,110,19778.75,14278.75,-3.7787
34,6,190.29,218.33,3912.32,256,,Winter,Tuesday,176.48,115,20295.35,14545.35,-2.4576
34,7,190.29,114.1,3828.17,159,Discount,Fall,Saturday,220.33,109,24016.48,18566.48,-0.21
34,8,190.29,131.13,1019.84,489,,Winter,Sunday,190.04,116,22044.51,16244.51,-0.4671
34,9,190.29,93.01,533.09,327,,Fall,Saturday,197.9,97,19196.39,14346.39,-3.9592
34,10,190.29,150.27,3524.85,105,,Fall,Tuesday,165.99,93,15437.41,10787.41,0.2558
34,11,190.29,45.06,1904.9,424,Discount,Fall,Saturday,193.4,125,24175.57,17925.57,2.0837
34,12,190.29,100.81,2218.5,452,,Spring,Thursday,173.14,116,20083.72,14283.72,0.687
34,13,190.29,242.51,252.63,106,,Summer,Friday,207.84,104,21615.7,16415.7,-0.516
34,14,190.29,68.24,1371.92,477,,Fall,Monday,215.6,96,20697.48,15897.48,-2.0615
34,15,190.29,165.9,265.01,340,Bundle,Spring,Tuesday,206.64,115,23763.44,18013.44,-4.7623
34,16,190.29,84.67,4408.01,163,,Spring,Thursday,207.81,89,18495.39,14045.39,-39.7696
34,17,190.29,194.5,1292.64,430,Bundle,Winter,Sunday,191.24,136,26008.34,19208.34,-6.6208
34,18,190.29,37.06,2830.95,434,Discount,Summer,Thursday,206.43,125,25804.21,19554.21,-1.0179
34,19,190.29,242.61,291.0,357,,Summer,Thursday,184.4,120,22128.43,16128.43,0.3748
34,20,190.29,116.18,3367.55,390,,Winter,Monday,201.82,99,19980.07,15030.07,-1.853
34,21,190.29,62.83,1682.83,247,,Summer,Wednesday,171.95,104,17882.53,12682.53,-0.3412
34,22,190.29,23.01,4499.8,470,,Winter,Saturday,157.54,115,18117.12,12367.12,-1.2623
34,23,190.29,46.59,4451.78,370,,Spring,Saturday,183.7,111,20390.95,14840.95,-0.2095
34,24,190.29,132.34,1693.92,228,,Spring,Sunday,187.38,103,19300.04,14150.04,-3.601
34,25,190.29,87.57,4514.71,434,Bundle,Fall,Friday,171.75,119,20437.91,14487.91,-1.8621
34,26,190.29,208.08,4981.17,268,,Winter,Sunday,207.62,100,20762.04,15762.04,-0.7644
34,27,190.29,110.57,4144.54,326,Discount,Spring,Wednesday,157.83,135,21306.9,14556.9,-1.4594
34,28,190.29,65.93,4239.87,486,,Spring,Saturday,169.19,109,18441.18,12991.18,-2.6767
34,29,190.29,156.2,1320.14,65,,Winter,Friday,209.21,93,19456.33,14806.33,-0.6205
34,30,190.29,178.16,2925.84,428,Discount,Spring,Sunday,185.5,135,25042.83,18292.83,-3.9856
34,31,190.29,45.93,429.55,110,,Summer,Friday,205.91,86,17708.56,13408.56,-3.2987
34,32,190.29,46.07,565.1,103,Discount,Spring,Thursday,195.42,100,19542.5,14542.5,-3.196
34,33,190.29,13.98,4994.57,217,,Winter,Tuesday,224.59,82,18416.74,14316.74,-1.2059
34,34,190.29,185.42,1700.53,75,,Summer,Thursday,197.73,92,18191.35,13591.35,-1.0196
34,35,190.29,167.63,3766.1,385,Discount,Summer,Monday,153.36,150,23004.35,15504.35,-2.8095
34,36,190.29,121.28,4052.66,114,,Spring,Saturday,179.09,90,16118.1,11618.1,-2.3844
34,37,190.29,211.82,4304.31,149,,Fall,Friday,163.12,110,17943.17,12443.17,-2.492
34,38,190.29,202.39,4988.38,123,Bundle,Summer,Sunday,222.61,111,24709.64,19159.64,0.0249
34,39,190.29,148.41,1283.33,241,,Winter,Tuesday,160.15,118,18897.41,12997.41,-0.2248
34,40,190.29,217.73,297.72,220,Bundle,Fall,Sunday,181.74,106,19264.55,13964.55,-0.7542
35,1,193.47,55.43,2114.84,322,Discount,Fall,Saturday,172.27,124,21361.91,15161.91,-1.5
35,2,193.47,32.42,737.4,426,Discount,Summer,Friday,220.3,125,27537.78,21287.78,0.0289
35,3,193.47,71.09,209.89,236,,Spring,Friday,178.66,88,15721.68,11321.68,1.5658
35,4,193.47,18.99,1866.09,72,,Fall,Thursday,231.54,69,15976.04,12526.04,-0.7294
35,5,193.47,135.14,3940.32,440,Discount,Spring,Tuesday,157.76,139,21929.27,14979.27,-3.184
35,6,193.47,234.47,2874.29,477,,Summer,Tuesday,164.7,130,21411.41,14911.41,-1.4722
35,7,193.47,14.64,1632.61,230,,Winter,Saturday,172.16,90,15494.44,10994.44,-6.7958
35,8,193.47,34.92,3306.28,376,,Fall,Friday,217.55,93,20231.78,15581.78,0.1264
35,9,193.47,115.79,1236.89,157,,Winter,Tuesday,222.76,91,20271.41,15721.41,-0.8968
35,10,193.47,233.8,170.47,384,Bundle,Spring,Tuesday,160.31,136,21801.55,15001.55,-1.7637
35,11,193.47,82.46,3845.33,211,Discount,Spring,Sunday,157.29,120,18874.57,12874.57,6.2501
35,12,193.47,129.27,3156.34,351,,Winter,Saturday,212.4,102,21664.38,16564.38,-0.4281
35,13,193.47,15.19,3835.28,255,,Summer,Thursday,165.1,108,17830.36,12430.36,-0.2641
35,14,193.47,41.34,290.8,127,Discount,Summer,Sunday,165.07,114,18817.82,13117.82,-335.3508
35,15,193.47,246.72,4201.89,65,,Fall,Sunday,156.51,96,15024.67,10224.67,3.0442
35,16,193.47,241.45,3135.68,376,Bundle,Fall,Wednesday,158.63,129,20463.35,14013.35,25.3336
35,17,193.47,6.21,2860.64,145,,Summer,Monday,175.18,83,14540.06,10390.06,-3.4177
35,18,193.47,238.19,3160.61,196,,Summer,Wednesday,159.81,124,19816.03,13616.03,-5.6284
35,19,193.47,161.58,4335.72,51,,Winter,Tuesday,183.32,96,17599.0,12799.0,-1.5345
35,20,193.47,217.64,2975.99,59,Bundle,Spring,Friday,219.22,106,23237.63,17937.63,0.5319
35,21,193.47,116.41,2946.66,483,,Spring,Monday,180.03,116,20883.4,15083.4,-0.5277
35,22,193.47,131.32,4954.33,174,,Fall,Monday,211.1,87,18365.85,14015.85,-1.4485
35,23,193.47,124.77,3807.98,130,,Summer,Friday,162.04,102,16528.44,11428.44,-0.7419
35,24,193.47,168.38,2267.24,189,Discount,Winter,Monday,205.8,121,24902.26,18852.26,0.6898
35,25,193.47,39.21,3566.25,375,Discount,Fall,Friday,179.29,114,20438.89,14738.89,0.449
35,26,193.47,12.34,2007.23,199,,Winter,Monday,212.8,87,18513.42,14163.42,-1.2672
35,27,193.47,80.44,1221.49,337,,Summer,Sunday,165.32,113,18681.2,13031.2,-1.3395
35,28,193.47,177.65,3024.57,410,,Summer,Saturday,224.26,111,24893.03,19343.03,-0.0496
35,29,193.47,54.45,4648.09,389,,Summer,Saturday,173.55,114,19784.55,14084.55,-0.1195
35,30,193.47,169.99,4652.78,178,,Spring,Wednesday,182.1,96,17482.05,12682.05,-3.2027
35,31,193.47,242.63,1775.34,487,,Summer,Sunday,228.31,115,26255.5,20505.5,0.7801
35,32,193.47,28.01,2685.62,288,,Fall,Monday,199.54,82,16362.58,12262.58,2.2776
35,33,193.47,169.79,1137.02,107,,Spring,Thursday,183.08,97,17758.99,12908.99,-2.2174
35,34,193.47,113.72,4978.59,247,,Winter,Friday,228.26,94,21456.81,16756.81,-0.1253
35,35,193.47,217.69,4907.48,260,Discount,Fall,Sunday,180.24,130,23431.55,16931.55,-1.8205
35,36,193.47,48.4,3282.59,451,,Fall,Monday,162.12,108,17508.74,12108.74,1.6829
35,37,193.47,174.69,4041.63,439,,Winter,Saturday,231.92,107,24815.47,19465.47,-0.0215
35,38,193.47,210.34,3603.99,94,,Spring,Saturday,175.5,106,18603.43,13303.43,0.0384
35,39,193.47,236.43,3006.48,146,,Fall,Friday,220.65,96,21182.71,16382.71,-0.3667
35,40,193.47,172.4,361.41,328,,Fall,Thursday,167.59,104,17429.04,12229.04,-0.3465
36,1,163.6,126.81,2328.35,72,Discount,Fall,Monday,178.73,106,18945.9,13645.9,-1.5
36,2,163.6,156.37,3406.45,459,,Spring,Monday,165.2,120,19823.45,13823.45,-1.7435
36,3,163.6,217.88,3419.9,440,,Spring,Thursday,195.07,117,22822.62,16972.62,-0.1383
36,4,163.6,144.8,1928.3,384,,Spring,Thursday,167.05,112,18709.89,13109.89,0.2976
36,5,163.6,12.44,4714.29,93,Discount,Fall,Thursday,132.51,116,15371.55,9571.55,-0.1727
36,6,163.6,233.08,920.05,76,,Summer,Saturday,170.39,103,17550.49,12400.49,-0.392
36,7,163.6,173.93,2551.76,331,,Winter,Friday,140.39,117,16425.12,10575.12,-0.7718
36,8,163.6,170.75,3485.33,146,,Summer,Sunday,183.13,102,18679.41,13579.41,-0.4211
36,9,163.6,57.84,3515.97,85,,Spring,Thursday,186.93,93,17384.37,12734.37,-4.2554
36,10,163.6,166.43,3278.33,158,Bundle,Fall,Friday,162.42,113,18353.88,12703.88,-1.6405
36,11,163.6,101.5,1448.91,104,Discount,Fall,Wednesday,182.13,109,19852.06,14402.06,-0.2918
36,12,163.6,164.55,865.41,241,,Summer,Monday,140.37,120,16844.66,10844.66,-0.4402
36,13,163.6,31.12,3216.11,268,,Summer,Monday,163.08,108,17612.33,12212.33,-0.6182
36,14,163.6,166.17,3036.58,234,Bundle,Winter,Tuesday,156.66,126,19738.58,13438.58,-4.2324
36,15,163.6,249.86,978.84,118,,Fall,Wednesday,170.88,101,17258.87,12208.87,-2.1851
36,16,163.6,16.81,3555.18,366,,Summer,Sunday,133.79,109,14582.77,9132.77,-0.3649
36,17,163.6,244.41,2330.34,179,Bundle,Winter,Thursday,180.09,124,22331.65,16131.65,0.3976
36,18,163.6,104.69,3372.03,104,Discount,Spring,Thursday,136.05,120,16326.54,10326.54,0.1319
36,19,163.6,218.33,4203.1,427,,Summer,Sunday,173.83,126,21903.17,15603.17,0.1801
36,20,163.6,196.68,931.67,146,,Spring,Saturday,132.08,116,15321.77,9521.77,0.3304
36,21,163.6,143.92,193.81,385,,Winter,Wednesday,185.31,112,20755.13,15155.13,-0.0856
36,22,163.6,185.92,3917.6,136,Discount,Spring,Thursday,142.31,126,17930.86,11630.86,-0.5386
36,23,163.6,220.24,3087.52,343,,Fall,Tuesday,164.61,115,18930.11,13180.11,-0.5571
36,24,163.6,104.01,3528.23,168,,Fall,Friday,147.99,99,14650.81,9700.81,1.3779
36,25,163.6,85.12,4206.96,257,,Spring,Monday,178.17,101,17994.68,12944.68,0.0991
36,26,163.6,168.56,4033.77,383,,Fall,Wednesday,151.91,109,16557.65,11107.65,-0.5374
36,27,163.6,202.92,4808.51,462,,Winter,Monday,178.29,122,21751.81,15651.81,0.6866
36,28,163.6,191.76,2726.08,203,,Fall,Friday,149.52,110,16446.96,10946.96,0.6094
36,29,163.6,200.46,2493.63,84,,Spring,Wednesday,180.12,93,16750.87,12100.87,-0.7552
36,30,163.6,111.72,2069.25,128,,Spring,Friday,132.88,99,13155.04,8205.04,-0.246
36,31,163.6,205.37,853.09,116,Bundle,Spring,Thursday,149.42,117,17481.65,11631.65,1.461
36,32,163.6,34.45,2905.78,392,,Summer,Sunday,163.51,114,18639.69,12939.69,-0.2719
36,33,163.6,138.4,1457.36,462,Discount,Spring,Thursday,133.83,150,20073.75,12573.75,-1.7396
36,34,163.6,6.41,4614.41,83,Bundle,Winter,Sunday,143.05,98,14018.91,9118.91,-5.029
36,35,163.6,84.52,2957.63,146,,Fall,Thursday,192.03,93,17858.87,13208.87,-0.149
36,36,163.6,94.78,3004.92,218,,Fall,Friday,194.8,98,19090.27,14190.27,3.73
36,37,163.6,102.06,1839.13,218,Bundle,Summer,Friday,179.28,123,22051.97,15901.97,-3.2031
36,38,163.6,175.39,354.75,200,,Summer,Friday,147.38,108,15917.03,10517.03,0.6853
36,39,163.6,100.2,255.54,120,,Winter,Monday,147.92,97,14348.65,9498.65,-27.5796
36,40,163.6,114.93,2174.34,52,,Spring,Friday,173.14,83,14370.27,10220.27,-0.8468
37,1,67.88,63.2,514.37,363,,Summer,Thursday,57.49,114,6554.34,854.34,-1.5
37,2,67.88,96.45,3073.55,81,Discount,Fall,Tuesday,80.05,126,10086.11,3786.11,0.2683
37,3,67.88,60.68,4416.77,336,Discount,Summer,Friday,60.41,150,9060.77,1560.77,-0.7762
37,4,67.88,22.93,4426.28,131,Discount,Summer,Tuesday,81.44,134,10913.23,4213.23,-0.3063
37,5,67.88,152.84,3329.32,92,,Spring,Sunday,67.76,117,7928.01,2078.01,0.7552
37,6,67.88,168.71,1135.04,440,,Summer,Thursday,75.25,150,11286.92,3786.92,2.5533
37,7,67.88,156.78,4328.68,154,,Winter,Friday,54.36,120,6523.27,523.27,0.7206
37,8,67.88,118.56,4441.86,50,,Fall,Monday,78.43,99,7764.7,2814.7,-0.3952
37,9,67.88,98.05,1063.6,110,,Spring,Monday,61.63,112,6902.79,1302.79,-0.6131
37,10,67.88,216.52,3713.39,319,,Fall,Sunday,72.44,127,9199.4,2849.4,0.764
37,11,67.88,132.18,1503.95,229,,Winter,Tuesday,76.19,116,8838.55,3038.55,-1.6694
37,12,67.88,122.4,4032.94,273,,Winter,Saturday,58.76,129,7579.78,1129.78,-0.4897
37,13,67.88,11.28,4986.47,55,,Summer,Monday,66.32,102,6764.2,1664.2,-1.6272
37,14,67.88,88.61,247.13,152,,Summer,Monday,67.71,113,7651.15,2001.15,5.132
